longitude,latitude,housing_median_age,median_income,rooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,cluster_location_0,cluster_location_1,cluster_location_2,cluster_location_3,cluster_location_4,cluster_location_5,cluster_location_6,cluster_location_7,cluster_location_8,cluster_location_9,median_house_value
1.1233614868010162,-1.1511323614583802,-1.7307653936937628,1.2794135296049922,1.1764451127371032,-1.3452801245742587,-0.022936646378749172,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,283900.0
1.1931454547884726,-1.3656075858261825,0.8305851171299594,-1.9383999014031539,-1.0234560857338164,5.872050271689027,-0.22561278805398044,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,187500.0
-1.388861360747402,1.077544970015736,1.0707117275196834,-0.02735439577943844,-0.17593744361549793,-0.3416062539526084,0.04214739523035566,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,114600.0
-1.314092823617989,0.9982823870971996,1.711049355225614,-0.7466619951892872,-0.16088509917232616,-0.011115501499258185,-0.0005848556619947442,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,129100.0
1.143299763368864,-0.9739571761110677,-1.9708920040834867,1.2680450657220537,1.276817804430526,-1.139725527006677,-0.010573977457960222,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,429000.0
0.8492101839931541,-0.7035318932125324,0.030163082497546276,-0.16101793267529274,-0.4300352802539405,0.21872946378026975,-0.08393418881831444,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,170800.0
-1.1645557493591558,1.1101825041586624,-1.8908498006202454,-0.023318254755909727,-0.45496585887297386,0.32123968779097706,-0.03866566474101636,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,181800.0
-0.8256050477057938,1.4645328748532909,-1.6507231902305215,1.8440696587966383,1.1871658066943962,-1.0631584752556371,0.042768242237710724,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,218000.0
1.1333306250849364,-0.7221819127227757,-0.37004793481866033,-1.6611842821038005,-0.3747326399835403,0.8060812490084898,0.11290024047120654,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,68300.0
0.7993644925735454,-0.8247570200291184,0.5104163032769942,0.04852505546289854,0.07583426840504304,-0.4891230482433533,0.04822012695358722,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,187500.0
0.7694570777217773,-0.8154320102739951,0.5904585067402355,0.9645272607527058,0.34498323937787745,1.638937052024722,0.008629928943599353,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198200.0
1.1383151942269003,-1.137144846825697,-1.4105965798407976,0.3766633206757707,-0.07184153455519549,-0.6304532258382798,0.10925291526280631,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,175600.0
0.5999817268950963,-0.8480695444169216,-0.20996352789217768,-0.1974777399211673,-0.4644543409283298,0.6044138636058274,-0.15064254348453765,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,360800.0
0.5102594823397921,-0.6848818737022891,-1.4105965798407976,1.6664794537613814,0.5533470949982008,-0.890735257330829,-0.11136775923386763,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,315900.0
0.7893953542896179,-0.8387445346617984,0.19024748942402891,0.641837785921597,0.07603036015569203,-0.5918467407845759,0.033362619742409526,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,220700.0
0.6448428491727484,-0.8061070005188752,0.2702896928872702,-1.6679784528267403,-0.21881034082285628,-0.09785995773181834,-0.042743104774580515,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110600.0
-0.8206204785638301,1.795570721160116,-0.8503011555981083,-0.7354280693404659,0.30251048380494533,-0.021499956035174395,0.026291721539533797,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,77100.0
-1.174524887643076,0.9330073188113466,1.3908805413726486,1.0026687934250509,0.3182127225958231,-0.8558652274826896,-0.10186396863828309,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,315600.0
-1.3091082544760253,0.9936198822196396,1.8711337621520967,-0.09327803249707153,0.09390104312911587,-0.40936654782085236,-0.04723739402013044,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,151200.0
1.297821406769661,-1.2770199931525263,-1.0103855625245908,1.1104337587532631,0.2994250773511829,-0.8691435334335261,0.006375202497094339,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,186500.0
-1.1545866110752283,0.8071196871172005,-2.050934207546728,1.645289713387857,0.07238741118807747,-0.42908439896029665,0.04023574240387092,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,272700.0
0.6348737108888209,-0.7827944761310687,0.2702896928872702,-1.4100017724062062,-0.4598488955532116,0.7207579241317909,0.06647632835873551,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100000.0
-2.2462072531647204,2.4389963942635196,0.19024748942402891,-1.938467170420213,-1.0956275037204097,2.9670008735667976,0.5838997449254638,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,153100.0
-1.4885527435866266,1.1055199992810991,-0.12992132442893636,1.803708248561353,0.451191942128808,-1.1417910316855813,-0.05333397410763871,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,342200.0
-1.2443088556305326,1.082207474893296,0.6705007102034768,0.4316221076128177,0.2056356546544468,-0.6603616359197646,-0.0765597583837856,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,189600.0
0.649827418314705,-0.8713820688047249,0.5904585067402355,-0.8042442737916279,-0.5132950123631231,1.1088114330274406,0.1370029035966968,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,164200.0
0.6199200034629441,-0.7221819127227757,0.11020528596078759,-1.107022119573329,-1.2079333626947764,3.0989060685826515,0.0351467940095462,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,212500.0
0.774441646863734,-0.8527320492944817,-0.290005731355419,0.5837846241998448,0.021346907291346185,-0.4519068821382831,-0.11642006644446504,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,177100.0
0.7893953542896179,-0.6988693883349724,-0.12992132442893636,-0.011075293651206573,-0.01081759046388001,-0.21315707077519291,-0.10757950002686337,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,235200.0
-0.13274993697319296,0.5227068895859852,-1.090427765987832,-1.1261265204180309,-0.06161052229227552,0.28975733965898626,-0.04764057255139519,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,67300.0
-1.2542779939144528,0.8117821919947639,0.5904585067402355,0.9138736909074227,-0.09697462160776106,-0.5546028174486068,-0.06210955046067463,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,366700.0
-1.4586453287348586,1.1008574944035392,-0.20996352789217768,2.737604012388803,0.2575328845564997,-0.8014679809195915,-0.11863536380696171,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,400000.0
-1.4337224830250541,0.9656448529542732,1.3908805413726486,1.171312219191486,-0.2212947868199503,-0.25280081858710507,0.09599933934394839,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,248900.0
0.5601051737594079,-0.6942068834574124,0.030163082497546276,-0.1581253649417638,-0.4807384782552669,0.7973197025582606,-0.23515819429261756,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,382500.0
0.6298891417468644,-0.7967819907637519,0.5904585067402355,-1.5161522813250072,-0.6233135465357696,1.1521683143099584,0.09158082564577033,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,124300.0
0.7345650937280455,-0.7548194468657021,-0.049879120965695044,0.6071269731192516,0.17243958398240486,-0.9445475872642164,0.04204296859137624,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250200.0
0.27598473266761836,-0.1393688030276617,0.5904585067402355,-1.4042839059562076,-0.05673675790919343,0.13707697045447179,0.05638306361282561,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,46700.0
1.1233614868010162,-0.7175194078452156,1.8711337621520967,-1.1039950138056824,-0.423736206157721,1.0972230938808625,0.12468375313191553,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,68100.0
0.3058921475193864,-0.14869381278278496,0.030163082497546276,-0.2531092170288026,0.4281318377132662,-0.6721843392205572,0.14005195362227038,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,78700.0
1.1831763165045524,-0.7175194078452156,-1.8908498006202454,0.24306705279697532,0.2784657337125231,-0.6321608715286416,0.0566262362332022,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,97700.0
0.8242873382833497,-0.922669622457898,-0.20996352789217768,0.2583371196693247,-0.07291668146857845,0.2188844147894892,-0.1133387822184463,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,243300.0
-1.144617472791308,1.9167958479766987,-0.8503011555981083,-0.09785232565707067,0.11349593112186032,-0.4721901412197496,-0.012721809106922053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,118300.0
0.7445342320119729,-0.862057059049605,0.43037409981375285,1.4652778237384825,0.6541865000685069,-0.9909759474214105,-0.04801812956981552,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,362400.0
1.801262890107733,-1.0998448078052105,-1.3305543763775562,-1.180076272099196,0.18792954092315817,0.5781171999813577,-0.1571109174292244,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,53800.0
1.5271115872998708,-0.8480695444169216,-1.0103855625245908,-1.039887640548637,7.554283408785125,0.5024068144748745,-0.1774683532081993,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,87500.0
0.6996731097343208,-0.44243162006912357,0.5104163032769942,0.17001290027110832,0.14463498405764855,-0.471230657779752,0.12304026961146265,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,126800.0
1.173207178220632,-1.3189825370505728,-0.12992132442893636,1.0989307568362068,0.6127164391531671,-0.8461693484699834,-0.07665321522591229,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,283800.0
-0.6910216808728447,0.9190198041786634,-0.9303433590613496,0.6950475784151154,0.2882821877908195,-0.8873442458440678,0.01207982289251613,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,142200.0
-0.870466169983446,1.1101825041586624,-0.37004793481866033,-0.573107931177559,-0.24367981633599936,0.1964272162972054,0.023878034932019544,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,92100.0
0.6946885405923571,-0.7081943980900957,0.6705007102034768,0.4334383710734061,-0.17899178909457994,-0.038363926112927535,-0.15879983061977632,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,354700.0
1.2629294227759291,-1.3702700907037426,-0.770258952134867,-0.9171889534333688,-0.47455408229202667,0.5096451413704649,0.12170100804667631,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,109900.0
1.247975715350045,-1.3189825370505728,-0.9303433590613496,2.1140202242536406,0.7004518108598062,-1.2359065919384868,0.014757378357422857,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,234700.0
0.6099508651790166,-0.7967819907637519,0.35033189635051154,-0.5513800386675635,-0.684561152622565,1.1007108247693385,0.1565230319307317,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,143700.0
0.2610310252417343,-0.13004379327254173,0.9106273205932007,-0.40802976331524077,-0.1330192102750272,-0.2092643272325145,-0.09060996055123954,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,69500.0
0.8093336308574657,-0.7501569419881421,0.5104163032769942,0.2704455427399109,0.1601658641042801,-0.5696976705282322,0.2441366971010387,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,151800.0
1.2679139919178928,-0.8900320883149715,-1.1704699694510734,-1.1452309212627325,-0.009196475458079762,-0.22243699879264286,-0.25238020192188687,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,112500.0
1.1482843325108205,-1.1418073517032603,-2.130976411009969,0.39422053412812025,-0.12252981749248017,-0.368543760971595,-0.19131140953790227,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,158500.0
-1.3190773927599457,1.2314076309752453,0.5104163032769942,0.5623930767751437,0.6650264930470935,-0.8288161645805362,0.015340182743077867,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,269300.0
-0.6611142660210766,1.7069831284864563,-0.9303433590613496,-0.0728955203282523,0.31706781999130745,-0.4447118192760815,-0.0701193692174839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,155100.0
-0.8604970316995256,1.1334950285464656,-0.6101745452083843,-0.30833708003408516,0.08532179490968787,-0.6726519111616027,-0.09395507910647016,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,204500.0
0.8791175988449221,-0.7128569029676557,-0.290005731355419,0.7714651817939229,0.3691701676325865,-0.8615227669950223,0.062420420944184464,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,211700.0
0.8591793222770744,-0.8760445736822882,-0.20996352789217768,0.48415920993574785,-0.06420443851195169,-0.3648621550598876,-0.03322166550728957,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,229600.0
-1.4586453287348586,0.9796323675869564,1.230796134446166,1.3672668658837974,-0.23612695910534992,-0.4776315298081712,-0.06627735236639165,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,300000.0
0.8143181999994223,-0.8247570200291184,1.3108383379094073,-0.20373375850763661,-0.43478054184995674,0.19413722915405568,0.43261908714516556,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168000.0
1.3277288216214218,-0.6475818346818026,-1.0103855625245908,-0.0815732235288388,2.769528966667994,-0.6949861402700036,-0.13730079631709396,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,189700.0
-1.020003244242279,0.6485945212801313,-1.8908498006202454,1.362423496655563,0.526803547626598,-0.9938390299479442,0.03026250538931877,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,298500.0
-0.8604970316995256,1.4318953407103643,0.2702896928872702,-0.04921682632355132,0.04709945205569769,-0.3858395419488678,0.0013613336632695692,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,103800.0
1.1632380399367046,-1.3562825760710626,0.5904585067402355,2.627282824412356,0.9451613888285293,-1.2321434372895985,-0.06771642359044107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,441400.0
0.9090250136966902,-0.7128569029676557,-0.049879120965695044,1.1527459704832543,0.5310571353352884,-0.8765812587241246,-0.062480820170666626,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,214700.0
-1.3091082544760253,1.8142207406703592,0.43037409981375285,-0.998988078176881,-0.01660780947660137,-0.28265816616670825,-0.08500770172287633,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,58700.0
0.6249045726049006,-0.8573945541720449,0.19024748942402891,0.26398771710226526,-0.24975568752092642,0.08760529624072136,-0.08366593243976851,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,277900.0
0.7046576788762774,-0.8107695053964352,-0.6902167486716256,-0.5657756083181485,-0.41095360913048645,0.6756705298011023,-0.03585932380525596,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144600.0
-0.9801266911065908,1.3806077870571944,-0.290005731355419,-0.6010245732569647,-0.21444654533743523,-0.03453841175202954,-0.0016628279473770234,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,80200.0
-1.2144014407787644,1.0169324066074428,-0.6902167486716256,0.641837785921597,-0.09488774887095883,-0.14349612486939733,-0.1634971204309991,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256400.0
0.5999817268950963,-0.8200945151515552,0.19024748942402891,0.7334581871556958,-0.15396719821017102,-0.014441159502005856,-0.15659476827010388,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,295800.0
1.771355475255965,-1.0392322443969209,-0.6902167486716256,-0.525817812185216,0.5596979085557061,0.6663436482471556,-0.14598126575995968,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,62800.0
-0.05798139984377988,0.5273693944635485,-0.6101745452083843,1.5896582362802216,0.31525273049634384,-1.158537086564543,-0.02776076353526532,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,150800.0
0.6348737108888209,-0.7501569419881421,0.030163082497546276,-1.767940212176131,-0.9566141468139996,2.7954188902781425,-0.047996404271282454,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,258300.0
-0.8754507391254025,1.1148450090362223,-0.290005731355419,-0.7237232603722332,-0.24678141823215086,-0.14765914964569074,0.14118612283927623,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,98400.0
0.06164825956329238,0.43878180178988896,0.6705007102034768,-0.7578959210381082,-0.49140270400666575,3.197773757352375,0.08393379608381812,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,63500.0
0.40558353035861094,-0.6429193298042426,-0.37004793481866033,1.217795109979123,0.19162475759995012,-0.7966729615958005,0.09154957959070194,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193400.0
-1.4586453287348586,1.035582426117686,1.8711337621520967,0.5985165389357238,-0.4034913153172021,0.2882084276865536,-0.2672142909639873,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,442000.0
-0.4168703780649825,-0.3631690371505873,-1.4105965798407976,-1.0758092956580412,-0.13929841100035914,-0.05529631955192626,-0.2802117712882883,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,275000.0
-1.1695403185011124,0.7838071627293973,1.0707117275196834,-0.43083396009817715,-0.6059628821137992,0.37565533595586964,-0.1580880743466152,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,180800.0
-0.4268395163489028,-0.349181522517904,-0.37004793481866033,0.9147481881291869,0.7063063863808943,-1.0374517710364282,0.006600272122798097,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162500.0
-1.1795094567850397,0.4574318213001322,0.8305851171299594,0.25645358719167827,-0.03170767676427469,-0.28065659840523477,-0.10204467053909046,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,253800.0
-1.2592625630564167,2.648809113753762,1.8711337621520967,-0.9443656363251278,0.13630213164649202,-0.18510397982184282,-0.10456681859936695,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,62900.0
0.6199200034629441,-0.7128569029676557,1.0707117275196834,0.2914334760622595,-0.09433464100347681,0.06437383902369047,-0.23433402028872188,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,434400.0
1.003731827393951,-0.8107695053964352,-0.6101745452083843,-0.13733923867059175,0.2536786277429272,-0.6485631844566228,-0.02907259300933138,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,198800.0
1.2130837313563203,-1.1651198760910635,-1.8908498006202454,0.3062326598151971,-0.09220579133030311,-0.17134602978144187,-0.0792691723693689,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,171400.0
0.60496629603706,-0.6848818737022891,1.230796134446166,-0.06172886349648998,-0.32925179486937756,0.3501215335924118,-0.14371072461471315,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,232000.0
-1.3340311001858296,1.1474825431791489,1.6310071517623725,-0.47550058742522644,0.2690956549972175,-0.3891312908514749,-0.042960740727730456,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,103500.0
-0.8953890156932502,1.3852702919347544,0.6705007102034768,0.16019162378052204,0.27823443151190413,-0.5900133188591966,-0.06978314153846579,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,159500.0
0.5700743120433283,-0.7361694273554589,1.8711337621520967,2.1666918646106885,0.20224050877300404,-0.6263503573377373,-0.19251890354796983,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500001.0
-1.5633212807160468,1.3153327187713415,0.030163082497546276,0.9360051975197707,0.4766545219207226,-0.9283751085744472,-0.13418133579627098,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,240200.0
1.292836837627697,-0.8853695834374081,0.19024748942402891,-1.148997986218026,-0.4084018085841182,0.24130020370725788,-0.11089403620128122,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,86200.0
0.6946885405923571,-0.7548194468657021,0.35033189635051154,-1.198709789824486,-0.8335699975711452,1.3037949540968854,0.30496862859986,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112500.0
0.7893953542896179,-0.8760445736822882,-0.049879120965695044,0.2484485741616801,-0.11518061748849479,-0.2208836108545888,0.050637354866151445,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,197400.0
0.5551206046174442,-0.7361694273554589,-0.6902167486716256,-0.9455764786321863,-0.9347910594460656,2.5526167053844486,-0.1219125329778529,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,500000.0
-1.1994477333528806,1.1195075139137824,0.7505429136667181,-0.7176017798198815,-0.12500597392634247,0.07409967633554392,0.04179676391769823,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,83500.0
-1.438707052167018,1.0029448919747597,1.3908805413726486,0.04623790888289898,-0.35978065540866905,0.23161523289886574,-0.2533454147239884,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,500001.0
1.3825590821829943,-1.3049950224178894,-1.3305543763775562,-0.04921682632355132,0.2329158906223774,-0.5293497942420268,-0.07062146211971522,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,231800.0
2.494118000840334,-0.9086821078252147,-0.9303433590613496,-1.34481809487622,0.3182127225958231,0.40364025063211983,-0.02732443455526713,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,85700.0
1.173207178220632,-1.1511323614583802,-1.0103855625245908,0.06722584220524758,-0.16194583006617017,-0.23349431959011482,0.1952234340550192,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,163800.0
-0.08290424555358424,0.504056870075742,-0.20996352789217768,-1.9850845992419677,-1.0562682707318356,2.6257879433001463,-0.2542826486239779,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,89500.0
-0.9203118614030547,1.3712827773020713,-0.8503011555981083,-0.37742236055348244,-0.5324383977341732,0.8684910893702946,-0.2667162876372843,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,141400.0
-0.44179322377478686,0.569331938361595,0.43037409981375285,-0.872993209225731,-0.6504975489605167,0.6509490721310095,-0.004962574330362333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,66000.0
-1.084802643087772,0.3874942481367192,-0.049879120965695044,0.40357092749929446,0.1207859143045575,-0.6860946637129736,-0.04026740236452432,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,279100.0
0.590012588611176,-0.8200945151515552,0.43037409981375285,0.948584503709768,0.24211585730220908,-0.7136641024823083,-0.06000528565485659,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,453700.0
0.14638593497663288,-0.6848818737022891,-1.090427765987832,0.483822864850454,0.7285960184081423,-0.4766675513569976,-0.17211454025544984,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,423300.0
0.6697656948825528,-0.792119485886192,0.9106273205932007,-0.7105385330287065,-0.6056626803389558,0.97811836818186,0.37659430300442026,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115400.0
0.21118533382212562,-0.6335943200491193,0.19024748942402891,-0.9418094136768931,-0.7054178785630316,1.4223041706920054,0.3770021732950384,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75000.0
0.4803520674880311,-0.6895443785798524,0.2702896928872702,1.634190325573153,0.39067271936702763,-0.7994589649463452,-0.07889964942158217,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,338500.0
-1.2642471321983733,2.056670994303525,-0.20996352789217768,-0.9870814621574717,-0.32564370174285384,-0.20494257930894977,-0.1567037687136449,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,72700.0
-1.3589539458956412,1.2407326407303652,1.8711337621520967,-1.225213782545657,-0.327426616928861,0.3699860100599685,-0.2839996997454786,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,146900.0
0.9339478594064946,-0.9879446907437477,-1.9708920040834867,-0.13760831473882695,-0.35981851114791985,1.2089211012830767,-0.10704932753101463,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,325000.0
0.6249045726049006,-0.7408319322330221,1.0707117275196834,-0.9124128532221935,-1.3254489889581336,4.608975295924057,-0.07311778060626799,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,350000.0
0.774441646863734,-0.7175194078452156,0.5104163032769942,-0.12724888611177027,-0.04436803803420749,-0.3568158870975761,0.07905544371629637,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,166300.0
0.8292719074253063,-0.7268444176003389,0.2702896928872702,1.0506988716050405,0.09550131703527956,-0.7134093523514455,-0.06769665788023037,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,201200.0
